rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
1,6310,,human,"['孟祥宇', '爱吃桔的喵']","['孟祥宇#1352', '爱吃桔的喵#1924']","['', '']",5,75,5,0
2,6298,,orc,"['YOOOOOOOOO', 'cH1LLeR']","['YOOOOOOOOO#21376', 'cH1LLeR#2698']","['p102', 'p098']",5,34,1,0
3,6242,,human,"['김춘삼', '그냥그러네']","['김춘삼#3932', '그냥그러네#31268']","['', 'p090']",5,41,2,0
4,6238,,undead,"['Aramis', 'Anythings']","['Aramis#21180', 'Anythings#2698']","['p117', 'p119']",5,66,5,0
5,6163,,human,"['ZeaL', '그냥그러네']","['ZeaL#31431', '그냥그러네#31268']","['p034', 'p090']",5,73,5,0
6,6139,,undead,"['ToK', 'MontuZ']","['ToK#11830', 'MontuZ#11209']","['p102', 'p054']",5,33,1,0
7,6121,,orc,"['Blue', 'fairlady370z']","['Blue#27615', 'fairlady370z#1173']","['', 'p029']",5,20,0,0
8,6118,,orc,"['풋사과의반쪽', '잘부탁드립니다']","['풋사과의반쪽#3225', '잘부탁드립니다#31701']","['', 'p033']",5,27,2,0
9,6101,,orc,"['狂热大胖子', 'ertgd8trd']","['狂热大胖子#3581', 'ertgd8trd#1355']","['p056', '']",5,19,2,0
10,6083,,undead,"['Thaedalius', 'RaZeR']","['Thaedalius#1362', 'RaZeR#23389']","['p098', 'p103']",5,25,0,0
11,6065,,orc,"['Sunny', 'benjiii']","['Sunny#23708', 'benjiii#1588']","['p093', 'p105']",5,23,0,0
12,6063,,undead,"['KnightKane', 'OldMateDad']","['KnightKane#31815', 'OldMateDad#1638']","['p017', 'p039']",5,22,0,0
13,6029,,human,"['NfacSahne', 'OldBoy']","['NfacSahne#2469', 'OldBoy#21370']","['p031', 'p119']",5,22,0,0
14,6012,,human,"['FairyTale', 'dreamland']","['FairyTale#11746', 'dreamland#11409']","['p020', '']",5,35,2,0
15,6000,,random,"['Halo', '湾岸']","['Halo#31766', '湾岸#3623']","['', '']",5,39,9,0
16,5996,,orc,"['MassOwn', 'MuscleMike']","['MassOwn#1977', 'MuscleMike#11122']","['p037', 'p098']",4,55,5,0
17,5991,,undead,"['LunaMainT', '패깡이']","['LunaMainT#3213', '패깡이#3150']","['', '']",4,85,19,0
18,5983,,orc,"['CQ2000', 'ertgd8trd']","['CQ2000#31245', 'ertgd8trd#1355']","['', '']",4,29,2,0
19,5981,,night_elf,"['TrickyHunter', 'Nawt']","['TrickyHunter#2149557', 'Nawt#21372']","['p003', 'p049']",4,16,0,0
20,5975,,orc,"['Blue', 'BlueYeti']","['Blue#27615', 'BlueYeti#17668']","['', '']",4,37,7,0
21,5975,,human,"['FROZENYETI', 'NotneK']","['FROZENYETI#11715', 'NotneK#11198']","['', '']",4,42,2,0
22,5974,,night_elf,"['IceCream', 'SoRdodo']","['IceCream#12242', 'SoRdodo#1885']","['', '']",4,63,12,0
23,5969,,orc,"['Madrack', 'Comply']","['Madrack#2693', 'Comply#11551']","['p093', '']",4,21,3,0
24,5966,,human,"['FC3S', 'UuSsssss']","['FC3S#11434', 'UuSsssss#3611']","['p045', '']",4,39,4,0
25,5955,,orc,"['Ian', 'OrkBeserk']","['Ian#13182', 'OrkBeserk#1285']","['', '']",4,30,7,0
26,5941,,human,"['cH1LLeR', 'OldBoy']","['cH1LLeR#2698', 'OldBoy#21370']","['p098', 'p119']",4,20,1,0
27,5925,,night_elf,"['monk', 'kNox']","['monk#1838', 'kNox#11897']","['', 'p046']",4,33,3,0
